Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Company_Name
"Sep 13, 2024",520.34,527.58,517.11,524.62,523.70,"10,321,400",META,"Meta Platforms, Inc."
"Sep 12, 2024",517.05,526.71,515.22,525.60,524.68,"11,993,300",META,"Meta Platforms, Inc."
"Sep 11, 2024",507.01,513.12,495.60,511.83,510.93,"10,782,500",META,"Meta Platforms, Inc."
"Sep 10, 2024",508.16,514.18,500.03,504.79,503.90,"9,899,000",META,"Meta Platforms, Inc."
"Sep 9, 2024",506.16,511.33,502.08,504.79,503.90,"11,047,800",META,"Meta Platforms, Inc."
"Sep 6, 2024",521.88,524.58,498.25,500.27,499.39,"14,744,500",META,"Meta Platforms, Inc."
"Sep 5, 2024",511.72,521.63,511.15,516.86,515.95,"8,640,900",META,"Meta Platforms, Inc."
"Sep 4, 2024",506.07,516.59,504.07,512.74,511.84,"8,335,200",META,"Meta Platforms, Inc."
"Sep 3, 2024",519.64,525.49,508.62,511.76,510.86,"12,459,100",META,"Meta Platforms, Inc."
"Aug 30, 2024",521.35,523.54,515.20,521.31,520.39,"9,157,500",META,"Meta Platforms, Inc."
"Aug 29, 2024",519.05,527.20,515.68,518.22,517.31,"8,317,400",META,"Meta Platforms, Inc."
"Aug 28, 2024",517.67,521.09,512.45,516.78,515.87,"9,106,100",META,"Meta Platforms, Inc."
"Aug 27, 2024",518.98,524.01,515.31,519.10,518.19,"6,282,700",META,"Meta Platforms, Inc."
"Aug 26, 2024",527.60,528.00,514.95,521.12,520.20,"9,584,000",META,"Meta Platforms, Inc."
"Aug 23, 2024",536.92,539.87,525.06,528.00,527.07,"11,323,900",META,"Meta Platforms, Inc."
"Aug 22, 2024",537.00,544.23,528.59,531.93,530.99,"15,708,300",META,"Meta Platforms, Inc."
"Aug 21, 2024",527.15,539.40,526.93,535.16,534.22,"13,423,300",META,"Meta Platforms, Inc."
"Aug 20, 2024",528.35,531.09,525.88,526.73,525.80,"7,944,400",META,"Meta Platforms, Inc."
"Aug 19, 2024",526.87,531.66,522.76,529.28,528.35,"9,879,700",META,"Meta Platforms, Inc."
"Aug 16, 2024",531.90,533.66,524.66,527.42,526.49,"14,776,700",META,"Meta Platforms, Inc."
"Aug 15, 2024",531.79,539.77,526.70,537.33,536.39,"13,482,100",META,"Meta Platforms, Inc."
"Aug 14, 2024",528.06,534.00,523.13,526.76,525.83,"11,444,200",META,"Meta Platforms, Inc."
"Aug 13, 2024",520.01,531.50,518.15,528.54,527.61,"13,743,800",META,"Meta Platforms, Inc."
"Aug 12, 2024",516.86,518.02,509.10,515.95,515.04,"9,767,400",META,"Meta Platforms, Inc."
