Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Company_Name,MA7,MA20,RSI,MACD,Signal_Line,20SD,upper_band,lower_band
2024-01-09,238.11,238.96,232.04,234.96,234.96,96705700.0,TSLA,"Tesla, Inc.",225.41714285714284,213.54882352941175,49.725510029284365,52.60869413347962,46.93360128429689,139.23613013880203,492.02108380701577,-64.9234367481923
2024-01-09,17.08,17.39,17.08,17.23,17.23,81300.0,DJT,Trump Media & Technology Group Corp.,177.59999999999997,202.64222222222222,43.64212162424713,32.65741170315198,44.07836336806791,142.78472243022756,488.2116670826773,-82.9272226382329
2024-01-10,17.24,17.4,17.06,17.08,17.08,118200.0,DJT,Trump Media & Technology Group Corp.,177.57857142857145,192.8757894736842,45.51452203126076,16.64193502180524,38.591077698815376,145.14516979431278,483.1661290623098,-97.41455011494136
2024-01-10,235.10,235.5,231.29,233.94,233.94,91628500.0,TSLA,"Tesla, Inc.",208.53571428571428,194.929,54.39419033237534,21.20391841936197,35.1136458429247,141.57202399448394,478.0730479889679,-88.21504798896788
2024-01-10,360.17,372.94,359.08,370.47,369.06,22117200.0,META,"Meta Platforms, Inc.",210.22285714285712,212.58,52.78501546530392,35.42776389130117,35.176469452599996,140.28069845097986,493.14139690195975,-67.9813969019597
2024-01-11,230.57,230.93,225.37,227.22,227.22,105873600.0,TSLA,"Tesla, Inc.",208.33285714285714,206.62650000000002,54.55805124685625,34.74071673807629,35.08931890969525,136.79063815592522,480.20777631185047,-66.95477631185042
2024-01-11,372.13,372.78,362.93,369.67,368.26,17205400.0,META,"Meta Platforms, Inc.",210.0814285714286,212.68900000000002,50.533129695915115,45.170059091098665,37.105466945975934,141.35124283705096,495.39148567410194,-70.0134856741019
2024-01-11,17.08,17.2,16.9,16.92,16.92,123700.0,DJT,Trump Media & Technology Group Corp.,178.93285714285716,196.3115,45.3229233372491,24.686836614508252,34.6217408796824,144.22535773372536,484.7622154674507,-92.13921546745073
2024-01-12,16.90,17.38,16.9,17.32,17.32,149900.0,DJT,Trump Media & Technology Group Corp.,178.9457142857143,185.255,42.54366223545298,8.389305197071224,29.375253743160165,149.21469916656477,483.68439833312954,-113.17439833312955
2024-01-12,370.16,377.06,369.54,374.49,373.06,19295700.0,META,"Meta Platforms, Inc.",230.00428571428571,203.10750000000002,57.88173210141283,24.017173115636837,28.303637617655504,149.43917586394386,501.98585172788773,-95.7708517278877
2024-01-12,220.08,225.34,217.15,218.89,218.89,122889000.0,TSLA,"Tesla, Inc.",227.8542857142857,202.15550000000002,54.1629334797706,23.57499358612972,27.35790881135035,149.26621098507897,500.68792197015796,-96.37692197015792
2024-01-16,373.65,375.61,367.23,367.46,366.06,15306900.0,META,"Meta Platforms, Inc.",227.42428571428567,219.661,50.19738730979041,34.81163362898164,28.848653774876606,146.9642433024907,513.5894866049814,-74.2674866049814
2024-01-16,18.49,22.98,18.38,22.35,22.35,8054600.0,DJT,Trump Media & Technology Group Corp.,198.15714285714287,203.42249999999999,45.559889577446434,15.68841276649826,26.216605573200937,150.04970120017953,503.52190240035907,-96.67690240035907
2024-01-16,215.10,223.49,212.18,219.91,219.91,115355000.0,TSLA,"Tesla, Inc.",176.76285714285714,202.54350000000002,47.28928486951037,16.286819067783398,24.23064827211743,149.89103657323878,502.3255731464776,-97.23857314647753
2024-01-17,21.40,28.7,20.43,23.05,23.05,15611100.0,DJT,Trump Media & Technology Group Corp.,177.6385714285714,186.0985,45.941960712220265,0.8661195138867868,19.557742520471304,150.6767169970198,487.4519339940396,-115.25493399403962
2024-01-17,214.86,215.67,212.01,215.55,215.55,103164400.0,TSLA,"Tesla, Inc.",205.95714285714286,196.0145,53.83484932863065,4.130629897427752,16.472319995862595,145.41234786036281,486.8391957207256,-94.81019572072563
2024-01-17,366.30,368.54,358.61,368.37,366.97,12724800.0,META,"Meta Platforms, Inc.",205.08285714285714,213.571,56.41407667897299,18.83199125322281,16.94425424733464,143.88075288786527,501.3325057757305,-74.19050577573054
2024-01-18,24.18,26.52,23.8,25.58,25.58,7780400.0,DJT,Trump Media & Technology Group Corp.,177.46714285714287,196.917,46.36288734656258,2.790471047612357,14.113497607390185,145.4710015993421,487.85900319868415,-94.02500319868417
2024-01-18,371.49,376.85,370.95,376.13,374.7,16354300.0,META,"Meta Platforms, Inc.",178.7057142857143,203.701,50.091931470448735,18.154630760622837,14.921724238036717,150.6784932056889,505.0579864113778,-97.65598641137782
2024-01-18,216.88,217.45,208.74,211.88,211.88,108595400.0,TSLA,"Tesla, Inc.",205.78142857142853,196.42350000000002,49.75253115139157,16.882623347618278,15.31390405995303,146.3145869000656,489.0526738001312,-96.20567380013117
2024-01-19,209.99,213.19,207.56,212.19,212.19,102095800.0,TSLA,"Tesla, Inc.",204.67857142857142,195.28500000000003,47.33738215362973,15.718371119792835,15.394797471920992,146.08735769719218,487.4597153943844,-96.88971539438433
2024-01-19,379.00,384.36,377.97,383.45,381.99,21470100.0,META,"Meta Platforms, Inc.",256.1642857142857,213.596,56.60235972259749,28.28884733879235,17.973607445295265,145.54533301382514,504.6866660276503,-77.49466602765028
2024-01-19,25.95,28.05,25.11,26.38,26.38,5392500.0,DJT,Trump Media & Technology Group Corp.,229.14000000000001,214.061,50.144616622292034,9.330914492267283,16.24506885468967,144.8978593390966,503.85671867819326,-75.73471867819322
2024-01-22,212.26,217.8,206.27,208.8,208.8,117952500.0,TSLA,"Tesla, Inc.",206.34428571428572,212.804,47.19897757356297,8.92352078638848,14.780759241029433,144.82535865473864,502.45471730947725,-76.84671730947727
2024-01-22,387.95,390.35,381.16,381.78,380.33,17680500.0,META,"Meta Platforms, Inc.",257.22999999999996,213.36949999999996,52.737601048721864,22.30161949789212,16.28493129240197,145.4939374564416,504.3573749128832,-77.61837491288327
2024-01-22,29.33,50.2,29.21,49.69,49.69,29654400.0,DJT,Trump Media & Technology Group Corp.,210.5957142857143,204.493,44.969717308782144,6.037376385846329,14.235420311090843,149.9516638295926,504.3963276591852,-95.41032765918521
2024-01-23,211.30,215.65,207.75,209.14,209.14,106605900.0,TSLA,"Tesla, Inc.",210.2042857142857,196.4665,53.14153472523554,5.945591880558624,12.577454624984401,144.85458905853065,486.1756781170613,-93.2426781170613
2024-01-23,384.62,388.38,382.08,385.2,383.73,15506100.0,META,"Meta Platforms, Inc.",234.92000000000002,214.88049999999998,52.800187029250424,19.85059727521292,14.032083155030106,144.23593024423923,503.35236048847844,-73.59136048847847
2024-01-23,49.48,58.72,40.13,50.75,50.75,25945700.0,DJT,Trump Media & Technology Group Corp.,187.39142857142858,216.552,50.44836516672062,3.838842558486647,11.993435035721415,142.002383137897,500.55676627579396,-67.452766275794
2024-01-24,44.25,49.69,36.51,38.15,38.15,15155800.0,DJT,Trump Media & Technology Group Corp.,189.07285714285712,199.73499999999999,46.950947028290535,-9.754855211694775,7.643776986238178,142.2295201241178,484.19404024823564,-84.72404024823564
2024-01-24,390.00,396.15,387.81,390.7,389.21,15698500.0,META,"Meta Platforms, Inc.",215.0585714285714,208.3255,50.359138325350685,7.8296249422849655,7.6809465774475365,148.4977892614106,505.32107852282115,-88.67007852282117
2024-01-24,211.88,212.73,206.77,207.83,207.83,123369900.0,TSLA,"Tesla, Inc.",190.2085714285714,200.344,53.09012482578308,6.929492584949628,7.530655778947955,143.70705664832994,487.7581132966599,-87.07011329665988
2024-01-25,390.17,395.49,385.66,393.18,391.68,15091100.0,META,"Meta Platforms, Inc.",239.27857142857144,218.8855,50.3062459810828,20.93104709034276,10.210734041226917,143.45561552638023,505.7967310527605,-68.02573105276045
2024-01-25,189.70,193.0,180.06,182.63,182.63,198076800.0,TSLA,"Tesla, Inc.",235.49142857142857,217.0215,49.4832173737902,14.8663841291511,11.141864058811755,143.6836218654319,504.3887437308638,-70.34574373086377
2024-01-25,37.28,39.7,31.92,34.91,34.91,6718000.0,DJT,Trump Media & Technology Group Corp.,185.45,217.6145,47.0229258888568,-1.8384815427699834,8.545794938495408,142.86307454397686,503.3406490879537,-68.11164908795374
2024-01-26,185.50,186.78,182.1,183.25,183.25,107343200.0,TSLA,"Tesla, Inc.",204.3785714285714,215.99949999999998,46.61194787612117,-3.071997592933002,6.222236432209726,143.07005930018303,502.139618600366,-70.14061860036608
2024-01-26,36.21,40.5,35.14,38.18,38.18,6043500.0,DJT,Trump Media & Technology Group Corp.,204.38285714285715,199.48999999999998,50.2151321786691,-15.575954639722482,1.862598217823285,143.61196420618268,486.71392841236536,-87.73392841236537
2024-01-26,394.35,396.79,391.59,394.14,392.64,13163700.0,META,"Meta Platforms, Inc.",204.8742857142857,217.91799999999998,53.1779399459541,3.200671088744116,2.130212792007451,143.76802215996946,505.45404431993893,-69.61804431993895
2024-01-29,37.75,38.17,34.65,36.21,36.21,2242600.0,DJT,Trump Media & Technology Group Corp.,180.35714285714286,200.922,44.428069745468385,-10.677592754636663,-0.43134831732137213,144.1718856672205,489.26577133444096,-87.42177133444099
2024-01-29,394.99,402.93,393.1,401.02,399.49,18742400.0,META,"Meta Platforms, Inc.",181.47714285714284,210.379,55.60565591583139,7.672457997753213,1.189412945693545,150.97151257596144,512.3220251519228,-91.56402515192289
2024-01-29,185.63,191.48,183.67,190.93,190.93,125013100.0,TSLA,"Tesla, Inc.",182.66285714285715,209.31599999999997,49.71407037542984,5.202526729708154,1.9920357024964668,151.0329240996984,511.38184819939676,-92.74984819939681
2024-01-30,34.67,39.5,34.67,37.8,37.8,2886400.0,DJT,Trump Media & Technology Group Corp.,183.07571428571427,192.03349999999998,44.505633544419915,-9.007391235053177,-0.2078496850134619,149.82961046240422,491.69272092480844,-107.62572092480846
2024-01-30,195.33,196.36,190.61,191.59,191.59,109982300.0,TSLA,"Tesla, Inc.",184.26714285714283,200.29399999999998,52.3624847354366,-7.769721364310016,-1.7202240208727728,144.68181580718135,489.6576316143627,-89.06963161436272
2024-01-30,403.59,406.36,399.57,400.06,398.54,18614700.0,META,"Meta Platforms, Inc.",235.96428571428572,209.85700000000003,55.69644560430394,9.91859231065186,0.6075392454321538,151.43677020285952,512.730540405719,-93.01654040571901
2024-01-31,37.76,42.25,37.01,37.95,37.95,4941200.0,DJT,Trump Media & Technology Group Corp.,185.07999999999998,192.6655,44.464391640172124,-5.222342471764364,-0.5584370980071498,150.4051296183954,493.4757592367908,-108.14475923679078
2024-01-31,389.00,398.0,387.1,390.14,388.66,20180800.0,META,"Meta Platforms, Inc.",235.64142857142858,209.68799999999996,52.716576615775246,11.069544436277226,1.7671592088497257,152.62117389833318,514.9303477966663,-95.5543477966664
2024-01-31,187.00,193.97,185.85,187.29,187.29,103221400.0,TSLA,"Tesla, Inc.",205.10857142857142,208.5955,46.947978215303245,7.525928259543122,2.918913018988405,152.7034847248263,514.0024694496526,-96.8114694496526
2024-02-01,393.94,400.5,393.05,394.78,393.28,29727100.0,META,"Meta Platforms, Inc.",234.23,209.0745,53.147672814136705,21.215734066836404,6.578277228558005,153.30047215483302,515.6754443096661,-97.52644430966603
2024-02-01,188.50,189.88,184.28,188.86,188.86,91843300.0,TSLA,"Tesla, Inc.",255.81,215.98000000000002,52.245380161311495,15.272923983469752,8.317206579540356,148.83900178592833,513.6580035718566,-81.69800357185665
2024-02-01,39.75,41.5,38.88,40.22,40.22,2372400.0,DJT,Trump Media & Technology Group Corp.,234.18571428571428,216.08349999999996,47.914071956715134,-1.4144961557316833,6.3708660324859485,148.70949692800033,513.5024938560007,-81.33549385600071
2024-02-02,40.30,42.18,38.05,40.6,40.6,2266700.0,DJT,Trump Media & Technology Group Corp.,182.8342857142857,198.5785,50.03684800350817,-14.442252718858384,2.208242282217082,147.6751077009043,493.92871540180863,-96.77171540180862
2024-02-02,459.60,485.96,453.01,474.99,473.18,84615500.0,META,"Meta Platforms, Inc.",245.26857142857145,211.93649999999997,51.20234133109669,10.167593309676079,3.8001124877088817,160.11505978925214,532.1666195785042,-108.29361957850432
2024-02-02,185.04,188.69,182.0,187.91,187.91,110505100.0,TSLA,"Tesla, Inc.",216.3785714285714,201.673,52.30453250044055,6.431973037904754,4.326484597748056,154.36134858796336,510.3956971759267,-107.04969717592672
2024-02-05,41.74,47.58,40.63,47.58,47.58,6301500.0,DJT,Trump Media & Technology Group Corp.,196.42000000000002,194.9205,44.23775457634193,-7.7625097737440285,1.9086857234496395,158.14569972605042,511.21189945210085,-121.37089945210084
2024-02-05,469.88,471.9,459.22,459.41,457.66,40832400.0,META,"Meta Platforms, Inc.",205.65285714285716,216.1455,54.106957107018296,14.057453946744744,4.338439368108661,163.92111509326995,543.9877301865399,-111.6967301865399
2024-02-05,184.26,184.68,175.01,181.06,181.06,134294400.0,TSLA,"Tesla, Inc.",204.53857142857143,216.036,52.1106010336435,8.788109808133441,5.2283734561136175,163.94497569868406,543.9259513973682,-111.85395139736812
2024-02-06,177.21,186.49,177.11,185.1,185.1,122676000.0,TSLA,"Tesla, Inc.",225.2357142857143,223.38199999999998,49.89997133230787,4.881836083487713,5.159065981588436,158.76598984868133,540.9139796973626,-94.14997969736268
2024-02-06,464.00,467.12,453.0,454.72,452.99,21655200.0,META,"Meta Platforms, Inc.",284.3957142857143,226.41099999999997,50.826873854085356,23.27387990510735,8.78202876629222,162.72379407094127,551.8585881418825,-99.03658814188256
2024-02-06,46.75,48.45,42.85,45.49,45.49,3473500.0,DJT,Trump Media & Technology Group Corp.,223.03857142857143,226.875,50.11245876014963,4.7732432422155,7.980271661476876,162.1651711421998,551.2053422843996,-97.45534228439959
2024-02-07,458.00,471.52,456.18,469.59,467.8,23066000.0,META,"Meta Platforms, Inc.",263.2785714285714,230.30350000000004,51.160108052858284,24.05538553491033,11.195294436163568,166.70211533008907,563.7077306601782,-103.1007306601781
2024-02-07,188.18,189.79,182.68,187.58,187.58,111535200.0,TSLA,"Tesla, Inc.",283.2785714285714,230.13600000000002,50.00413882474504,16.391817410555404,12.234599031041935,166.74543687909423,563.6268737581885,-103.35487375818843
2024-02-07,45.55,46.8,43.68,45.64,45.64,1469700.0,DJT,Trump Media & Technology Group Corp.,224.1685714285714,230.52799999999996,44.92213179128877,-1.1220529707546518,9.563268630682618,166.27803879425315,563.0840775885063,-102.02807758850633
2024-02-08,468.32,470.59,465.03,470.0,468.21,18815100.0,META,"Meta Platforms, Inc.",265.44571428571425,244.44849999999997,53.84459699696415,19.021120411076595,11.454838986761414,174.3068078591672,593.0621157183343,-104.16511571833445
2024-02-08,189.00,191.62,185.58,189.56,189.56,83034000.0,TSLA,"Tesla, Inc.",266.0828571428571,233.92350000000002,51.971172883503606,12.21476200184378,11.606823589777889,170.73474318137633,575.3929863627527,-107.54598636275264
2024-02-08,45.37,49.5,43.0,47.66,47.66,3565000.0,DJT,Trump Media & Technology Group Corp.,207.93142857142857,234.40900000000002,50.08983056885907,-4.576712672077576,8.370116337406797,170.16098609381956,574.7309721876392,-105.9129721876391
2024-02-09,472.95,473.59,467.47,468.11,466.33,18413100.0,META,"Meta Platforms, Inc.",268.30571428571426,238.30749999999998,49.91214808155927,15.859900761996272,9.868073222324693,174.74801551090644,587.8035310218129,-111.1885310218129
2024-02-09,190.18,194.12,189.48,193.57,193.57,84476300.0,TSLA,"Tesla, Inc.",228.87428571428572,238.62150000000003,50.07250572615894,9.790126093398925,9.85248379653954,174.65713725000884,587.9357745000177,-110.69277450001766
2024-02-09,47.72,48.28,44.46,47.03,47.03,2026000.0,DJT,Trump Media & Technology Group Corp.,208.79571428571427,221.234,49.99296558251371,-6.766764328931174,6.528634171445397,175.60010173837122,572.4342034767425,-129.96620347674244
2024-02-12,46.58,47.19,44.27,45.32,45.32,1360400.0,DJT,Trump Media & Technology Group Corp.,208.75,214.05699999999996,44.083126859337625,-19.79798315749258,1.2633107056578017,179.87422386650888,573.8054477330177,-145.6914477330178
2024-02-12,468.19,479.15,466.58,468.9,467.12,19382000.0,META,"Meta Platforms, Inc.",208.59285714285716,235.49100000000004,53.94900753472393,4.0078480526943,1.8122181750651012,183.5723458103529,602.6356916207059,-131.65369162070579
2024-02-12,192.11,194.73,187.28,188.13,188.13,95498600.0,TSLA,"Tesla, Inc.",208.38857142857142,242.8675,50.03863623032804,0.2158599916988635,1.4929465383918537,178.21477642307417,599.2970528461483,-113.56205284614833
2024-02-13,456.87,467.89,455.09,460.12,458.37,20916600.0,META,"Meta Platforms, Inc.",267.31142857142856,242.12400000000002,50.068815055714715,18.93967720896231,4.982292672505944,177.2236710576719,596.5713421153439,-112.32334211534379
2024-02-13,44.58,44.58,40.4,41.32,41.32,1709700.0,DJT,Trump Media & Technology Group Corp.,206.3414285714286,234.79450000000003,49.94698878501346,-0.015049212941960377,3.9828242954163637,182.53550761931803,599.8655152386361,-130.27651523863602
2024-02-13,183.99,187.26,182.11,184.02,184.02,86759500.0,TSLA,"Tesla, Inc.",204.97714285714284,241.61650000000003,46.08993545524997,-3.4819710624345817,2.489865223846175,177.65475188143049,596.926003762861,-113.69300376286094
2024-02-14,185.30,188.89,183.35,188.71,188.71,81203000.0,TSLA,"Tesla, Inc.",225.21714285714285,228.08149999999995,50.016743667781924,-5.784408738676007,0.8350104313417386,170.35013031292806,568.7817606258561,-112.61876062585617
2024-02-14,467.93,474.11,466.09,473.28,471.48,16858400.0,META,"Meta Platforms, Inc.",286.3542857142857,242.69250000000002,56.079544162136344,15.178347027672487,3.7036777506078886,178.44442265767674,599.5813453153535,-114.19634531535345
2024-02-14,42.22,43.83,41.69,43.55,43.55,889300.0,DJT,Trump Media & Technology Group Corp.,225.58999999999997,235.615,43.946616095230254,-2.8512699306319575,2.3926882143599197,183.5820262243327,602.7790524486654,-131.5490524486654
2024-02-15,55.00,56.29,48.6,50.56,50.56,7279800.0,DJT,Trump Media & Technology Group Corp.,205.93714285714285,215.40699999999998,47.86086710290615,-16.385342818982963,-1.362917992308657,180.41121645314976,576.2294329062995,-145.41543290629954
2024-02-15,475.28,488.62,472.22,484.03,482.19,24212300.0,META,"Meta Platforms, Inc.",209.35285714285712,237.33399999999997,56.16246063464716,7.776569793493991,0.46497956485187264,185.2575158046368,607.8490316092735,-133.18103160927362
2024-02-15,189.16,200.88,188.86,200.45,200.45,120831800.0,TSLA,"Tesla, Inc.",232.08571428571426,223.877,46.06807925539416,3.996454948072852,1.1712746414960686,177.09384354659326,578.0646870931865,-130.31068709318652
2024-02-16,202.06,203.17,197.4,199.95,199.95,111173600.0,TSLA,"Tesla, Inc.",234.36142857142858,224.4955,50.10192865633108,0.9493968219101987,1.1268990775788947,176.98197013359416,578.4594402671883,-129.46844026718833
2024-02-16,50.00,50.71,48.18,48.54,48.54,1645900.0,DJT,Trump Media & Technology Group Corp.,214.33714285714285,224.64050000000003,50.02408669935652,-13.52700936607377,-1.8038826111516382,176.8288445294816,578.2981890589632,-129.01718905896314
2024-02-16,478.11,478.96,469.21,473.32,471.52,23306500.0,META,"Meta Platforms, Inc.",214.34285714285716,224.8065,56.01532502431428,9.170814952355613,0.3910569015498122,177.07269147458234,578.9518829491647,-129.33888294916468
2024-02-20,49.00,49.0,44.72,44.88,44.88,1501800.0,DJT,Trump Media & Technology Group Corp.,214.53285714285715,217.57250000000005,44.04874187354734,-7.328049925824871,-1.1527644639251244,181.48867411015803,580.5498482203161,-145.404848220316
2024-02-20,469.72,476.18,466.56,471.75,469.95,18015500.0,META,"Meta Platforms, Inc.",274.70285714285717,238.77699999999996,53.82387678169846,13.88130722005451,1.8540498728708026,185.32588157081565,609.4287631416313,-131.87476314163135
2024-02-20,196.13,198.6,189.13,193.76,193.76,104545800.0,TSLA,"Tesla, Inc.",233.23571428571427,225.05949999999999,46.41463007532561,8.164292935828314,3.116098485462305,177.44346386429083,579.9464277285816,-129.82742772858168
2024-02-21,466.50,469.0,461.79,468.03,466.74,12977100.0,META,"Meta Platforms, Inc.",271.4614285714286,238.78249999999997,55.976313791838116,25.471198634103246,7.587118515190494,185.3182376878672,609.4189753757344,-131.85397537573442
2024-02-21,44.51,44.85,42.09,43.16,43.16,977100.0,DJT,Trump Media & Technology Group Corp.,249.06285714285715,238.58900000000003,48.17168460456158,4.847706532932818,7.039236118738959,185.53089224680275,609.6507844936056,-132.47278449360547
2024-02-21,193.36,199.44,191.95,194.77,194.77,103844000.0,TSLA,"Tesla, Inc.",269.95285714285717,246.06149999999997,50.07576704758571,0.7287003963128882,5.7771289742537455,180.27215694975135,606.6058138995027,-114.48281389950273
2024-02-22,43.99,46.75,43.3,46.68,46.68,1099400.0,DJT,Trump Media & Technology Group Corp.,209.0042857142857,224.9505,44.47784146511954,-14.320192735184946,1.7576646323660072,177.50395991060978,579.9584198212195,-130.05741982121955
2024-02-22,480.24,489.99,476.06,486.13,484.79,21625800.0,META,"Meta Platforms, Inc.",272.04,239.8505,55.71463249611346,9.108397463615177,3.227811198615841,186.52842903048037,612.9073580609607,-133.20635806096072
2024-02-22,194.00,198.32,191.36,197.41,197.41,92739500.0,TSLA,"Tesla, Inc.",232.84857142857143,226.715,51.76755214790384,4.328536252263547,3.4479562093453824,179.31095573714512,585.3369114742902,-131.90691147429024
2024-02-23,47.30,49.99,46.0,49.68,49.68,1993000.0,DJT,Trump Media & Technology Group Corp.,212.26571428571427,227.13299999999998,44.38579121114906,-11.25042664839387,0.508279637797532,178.865216650327,584.8634333006539,-130.59743330065402
2024-02-23,195.31,197.57,191.5,191.97,191.97,78841900.0,TSLA,"Tesla, Inc.",172.82857142857142,227.5305,49.88623618869767,-11.9771875916623,-1.9888138080944346,178.77317214471583,585.0768442894316,-130.01584428943167
2024-02-23,488.05,494.36,482.35,484.03,482.7,18374300.0,META,"Meta Platforms, Inc.",235.80999999999997,242.2965,53.53458186722673,10.888138593431222,0.5865766722106966,187.38664807445312,617.0697961489062,-132.47679614890623
2024-02-26,192.29,201.78,192.0,199.4,199.4,111747100.0,TSLA,"Tesla, Inc.",236.47142857142856,228.60250000000002,51.816802350787604,5.972959523707601,1.6638532425100776,179.45789439821837,587.5182887964368,-130.31328879643672
2024-02-26,483.47,486.14,480.6,481.74,480.42,12101400.0,META,"Meta Platforms, Inc.",298.6228571428572,250.512,50.105004289961485,24.57681683918102,6.246445961844266,182.40083444522884,615.3136688904576,-114.28966889045768
2024-02-26,47.86,48.58,46.44,47.23,47.23,1464600.0,DJT,Trump Media & Technology Group Corp.,235.92285714285714,250.3455,50.02926212136683,4.210644458549865,5.839285661185387,182.59437912819365,615.5342582563873,-114.84325825638732
2024-02-27,479.98,487.27,479.92,487.05,485.71,10809600.0,META,"Meta Platforms, Inc.",277.3,250.49650000000003,50.18990264076379,23.291613169353923,9.329751162819093,182.7989343017133,616.0943686034266,-115.10136860342658
2024-02-27,204.04,205.6,198.26,199.73,199.73,108645400.0,TSLA,"Tesla, Inc.",298.7357142857143,250.4605,50.07392804337112,15.05554463030461,10.474909856316197,182.8093796820525,616.079259364105,-115.15825936410502
2024-02-27,46.50,46.98,45.15,45.63,45.63,715700.0,DJT,Trump Media & Technology Group Corp.,277.83000000000004,242.74450000000002,44.608861683607564,-3.861666272144845,7.607594630623988,188.2299275235644,619.2043550471288,-133.7153550471288
2024-02-28,485.00,491.05,482.75,484.02,482.69,12715500.0,META,"Meta Platforms, Inc.",277.8285714285715,264.5185,55.6073934256918,16.3324467390089,9.352565052300971,189.76383442459817,644.0461688491964,-115.00916884919633
2024-02-28,200.42,205.3,198.44,202.04,202.04,99806200.0,TSLA,"Tesla, Inc.",278.2057142857143,250.95449999999997,50.08950049613067,9.47378944872753,9.376809931586283,183.65038279224152,618.255265584483,-116.34626558448306
2024-02-28,44.99,47.01,44.27,45.16,45.16,818700.0,DJT,Trump Media & Technology Group Corp.,215.83714285714288,250.9685,49.9813277906354,-8.522409732532509,5.796965998762525,183.63385647804708,618.2362129560942,-116.29921295609415
2024-02-29,488.44,491.7,482.61,490.13,488.78,17732000.0,META,"Meta Platforms, Inc.",279.10857142857145,251.8875,50.04907084357688,12.971307828959311,7.231834364801883,184.8389530567225,621.565406113445,-117.79040611344499
2024-02-29,45.39,45.8,36.83,41.16,41.16,2962200.0,DJT,Trump Media & Technology Group Corp.,215.41000000000003,244.25750000000002,48.15568497564914,-6.151976791854338,4.555072133470639,190.42974499177268,625.1169899835454,-136.60198998354534
